jobName,salary,welfare,url,city_display,company,company_size,company_type,emplType,eduLevel,updateDate,workingExp
系统架构师java,15K-25K,"绩效奖金,五险一金,周末双休,带薪年假,项目奖金",https://jobs.zhaopin.com/CZ448335330J00239617706.htm,广州,广州康乐富健康管家有限公司,100-499人,民营,全职,本科,2019-05-17 15:01:34,5-10年
Java工程师,10K-20K,"五险一金,年底双薪,绩效奖金,加班补助,餐补",https://jobs.zhaopin.com/CC437749533J00235551102.htm,上海,派衍信息科技(苏州)有限公司,100-499人,民营,全职,大专,2019-05-17 00:50:59,3-5年
JAVA开发实习生+双休+住宿,4K-6K,"五险一金,加班补助,餐补,房补,交通补助",https://jobs.zhaopin.com/CC857223040J00137320212.htm,青岛,青岛左岸企业营销策划管理有限公司,20-99人,民营,全职,大专,2019-05-17 15:16:27,不限
JAVA开发工程师,8K-10K,"五险一金,周末双休,全勤奖,不加班,节日福利",https://jobs.zhaopin.com/CC873930550J00145980110.htm,济南,山东成蹊网络科技有限公司,20-99人,民营,全职,大专,2019-05-17 16:07:02,1-3年
零基础JAVA工程师初级开发/实训生,4K-6K,"全勤奖,带薪年假,节日福利,弹性工作,五险一金",https://jobs.zhaopin.com/595315829251075.htm,成都,四川智游网络科技有限公司,100-499人,民营,全职,大专,2019-05-17 15:00:29,不限
Java开发工程师（云计算方向）,12K-16K,"五险一金,交通补助,节日福利,生日福利,带薪年假",https://jobs.zhaopin.com/CC233725614J00229530402.htm,深圳,深圳市远行科技股份有限公司,100-499人,民营,全职,本科,2019-05-17 15:01:09,3-5年
java实习生,6K-8K,"五险一金,加班补助,餐补,房补,交通补助",https://jobs.zhaopin.com/CC857223040J00137287212.htm,青岛,青岛左岸企业营销策划管理有限公司,20-99人,民营,校园,大专,2019-05-17 15:16:27,无经验
java服务端开发工程师,10K-20K,"五险一金,年底双薪,绩效奖金,餐补,弹性工作",https://jobs.zhaopin.com/CC659185080J00287723005.htm,厦门,厦门不妨游戏科技有限公司,20-99人,民营,全职,大专,2019-05-17 00:52:19,3-5年
软件开发工程师java,4.5K-9K,"五险一金,绩效奖金,加班补助,定期体检,餐补",https://jobs.zhaopin.com/CC575036430J00092930004.htm,柳州,广西泰融信网络技术有限公司,100-499人,民营,全职,本科,2019-05-17 00:50:26,1-3年
java项目开发经理,8K-16K,"五险一金,绩效奖金,周末双休,公司重点项目,节日福利",https://jobs.zhaopin.com/CC847012240J00351699501.htm,桂林,广西道尔大数据科技有限公司,100-499人,民营,全职,大专,2019-05-17 00:52:23,3-5年
中级java工程师,7K-12K,"每年多次调薪,全勤奖,股票期权,年终分红,绩效奖金",https://jobs.zhaopin.com/CZ895813010J00050456114.htm,郑州,河南麻麻科技有限公司,100-499人,民营,全职,本科,2019-05-17 00:52:25,3-5年
JAVA工程师（对日）,4K-6K,"五险一金,交通补助,节日福利,加班补助,带薪年假",https://jobs.zhaopin.com/CC424157234J00060882504.htm,大连,大连高仕科技有限公司,20-99人,股份制企业,全职,大专,2019-05-17 14:50:01,1-3年
中级java工程师,12K-18K,"五险一金,周末双休,公司重点项目,创业公司",https://jobs.zhaopin.com/CC657452830J00223846304.htm,上海,上海在途网络科技有限公司,100-499人,民营,全职,大专,2019-05-17 15:31:45,3-5年
java流媒体架构师,20K-30K,"五险一金,绩效奖金,年底双薪,加班补助,员工旅游",https://jobs.zhaopin.com/CC145586943J00327867807.htm,深圳,深圳市艾赛克科技有限公司,100-499人,民营,全职,本科,2019-05-17 15:56:31,10年以上
java开发工程师,12K-18K,"五险一金,定期体检,节日福利,带薪年假,周末双休",https://jobs.zhaopin.com/CC506739587J00169109107.htm,上海,科大国创软件股份有限公司江苏分公司,1000-9999人,上市公司,全职,大专,2019-05-17 16:13:48,3-5年
java开发工程师,10K-15K,"五险一金,绩效奖金,股票期权,带薪年假,餐补",https://jobs.zhaopin.com/CZ723474950J00116090612.htm,济南,山东御银智慧金融设备有限公司,20人以下,民营,全职,本科,2019-05-17 15:31:40,5-10年
java开发工程师,15K-20K,"周末双休,五险一金,年底双薪",https://jobs.zhaopin.com/CZ237663180J00064138711.htm,上海,北京融胜科技有限公司,20-99人,民营,全职,本科,2019-05-17 16:00:41,3-5年
java高级开发工程师,8K-15K,"餐补,房补,交通补助",https://jobs.zhaopin.com/CC832534360J00319981805.htm,西安,西安大市道网络科技有限公司,20-99人,民营,全职,本科,2019-05-17 16:18:05,3-5年
Java高级工程师（项目经理）,13K-18K,"五险一金,年底双薪,绩效奖金,餐补,带薪年假",https://jobs.zhaopin.com/CC000408650J00254948102.htm,成都,成都任我行软件股份有限公司,500-999人,民营,全职,大专,2019-05-17 15:18:25,5-10年
高薪诚聘大学Java讲师 8-12万,8K-10K,"节日福利,绩效奖金,包住,周末大小周,购买五险",https://jobs.zhaopin.com/CC639589680J00336711601.htm,常德,湖北美和易思教育科技有限公司,1000-9999人,民营,全职,本科,2019-05-17 00:50:36,3-5年
java高级开发工程师-物资学院路2,15K-30K,"无试用期,五险一金,周末双休,节日福利",https://jobs.zhaopin.com/CC144633543J00138783212.htm,北京,北京天景隆软件科技有限公司,100-499人,民营,全职,大专,2019-05-17 15:50:08,3-5年
高级java工程师,10K-15K,"年终分红,创业公司,带薪年假,节日福利,全勤奖",https://jobs.zhaopin.com/CZ741145390J00133143604.htm,广州,广州市爱鲜香电子商务有限公司,20-99人,民营,全职,大专,2019-05-17 00:51:05,3-5年
java开发工程师,6K-10K,"五险一金,14薪,股票期权,每年多次调薪,试用期全额",https://jobs.zhaopin.com/CC823567460J00139109412.htm,郑州,郑州慧海教育科技有限公司,20人以下,民营,全职,大专,2019-05-17 15:20:03,1-3年
java开发工程师,4K-8K,"五险一金,绩效奖金,包吃,员工旅游,节日福利",https://jobs.zhaopin.com/CZ531743280J00361658601.htm,武汉,武汉正测地理信息有限公司,不限,股份制企业,全职,本科,2019-05-17 00:52:13,1-3年
java工程师,10K-15K,"五险一金,年底双薪,绩效奖金,全勤奖,餐补",https://jobs.zhaopin.com/CC457719289J00029698315.htm,北京,北京多彩互动广告有限公司,100-499人,民营,全职,本科,2019-05-17 15:56:26,1-3年
java开发工程师,13K-26K,"五险一金,年底双薪,绩效奖金,交通补助,餐补",https://jobs.zhaopin.com/CC582424627J00137036014.htm,上海,北京畅捷通支付技术有限公司,100-499人,股份制企业,全职,本科,2019-05-17 15:56:36,3-5年
Java中级开发工程师,6.5K-9K,"五险一金,年底双薪,绩效奖金,餐补,员工旅游",https://jobs.zhaopin.com/CC294611583J00129823715.htm,天津,蓝创科技有限公司,20-99人,合资,全职,大专,2019-05-17 00:50:48,3-5年
Java开发工程师,7K-10K,"五险一金,绩效奖金,交通补助,带薪年假,员工旅游",https://jobs.zhaopin.com/CC696201820J00186957907.htm,南京,江苏开博信息科技有限公司,20-99人,民营,全职,大专,2019-05-17 16:09:53,1-3年
诚聘Java中级开发工程师 三年以上经验 重点项目,4K-6K,"每年多次调薪,五险一金,节日福利,员工旅游,公司重点项目",https://jobs.zhaopin.com/CZ896246110J00135732515.htm,郑州,郑州市小石头信息技术有限公司,20-99人,民营,全职,大专,2019-05-17 15:05:17,3-5年
JAVA开发工程师,15K-20K,"14薪,五险一金,交通补助,餐补,弹性工作",https://jobs.zhaopin.com/345637739250000.htm,北京,北京理工新源信息科技有限公司,100-499人,民营,全职,本科,2019-05-17 00:50:39,不限
应用软件开发工程师（JAVA）,8K-10K,"周末双休,五险一金,餐补",https://jobs.zhaopin.com/CC201057714J00183207904.htm,长沙,湖南华诺星空电子技术有限公司,100-499人,民营,全职,本科,2019-05-17 00:52:04,1-3年
中关村-中高级java,15K-30K,"无试用期,五险一金,周末双休,节日福利",https://jobs.zhaopin.com/CC144633543J00046004812.htm,北京,北京天景隆软件科技有限公司,100-499人,民营,全职,大专,2019-05-17 15:52:07,3-5年
java高级工程师,9K-18K,"五险一金,绩效奖金,通讯补助,交通补助,加班补助",https://jobs.zhaopin.com/144633543250270.htm,北京,北京天景隆软件科技有限公司,100-499人,民营,全职,大专,2019-05-17 15:52:08,3-5年
net/Java开发工程师（周末双休、六险一金）,15K-20K,"每年多次调薪,五险一金,年底双薪,绩效奖金,补充医疗保险",https://jobs.zhaopin.com/CC340652417J00031057309.htm,北京,大地机构,100-499人,民营,全职,大专,2019-05-17 15:49:24,5-10年
java中高级工程师--西土城,15K-30K,"无试用期,五险一金,周末双休,节日福利",https://jobs.zhaopin.com/CC144633543J00056335012.htm,北京,北京天景隆软件科技有限公司,100-499人,民营,全职,大专,2019-05-17 15:51:41,3-5年
立水桥-java,15K-30K,"无试用期,五险一金,周末双休,节日福利",https://jobs.zhaopin.com/CC144633543J00051986512.htm,北京,北京天景隆软件科技有限公司,100-499人,民营,全职,大专,2019-05-17 15:51:15,3-5年
医药电商--java,8K-16K,"五险一金,年底双薪,绩效奖金,加班补助,交通补助",https://jobs.zhaopin.com/144633543250329.htm,北京,北京天景隆软件科技有限公司,100-499人,民营,全职,大专,2019-05-17 15:51:42,3-5年
睦合达 java,12K-24K,"五险一金,年底双薪,绩效奖金,加班补助,交通补助",https://jobs.zhaopin.com/144633543250316.htm,北京,北京天景隆软件科技有限公司,100-499人,民营,全职,大专,2019-05-17 15:51:37,3-5年
java中级工程师,12K-24K,"无试用期,五险一金,周末双休,节日福利",https://jobs.zhaopin.com/CC144633543J00056333512.htm,北京,北京天景隆软件科技有限公司,100-499人,民营,全职,大专,2019-05-17 15:51:38,3-5年
烽泰--java高级工程师,10K-20K,"五险一金,年底双薪,绩效奖金,加班补助,交通补助",https://jobs.zhaopin.com/144633543250334.htm,北京,北京天景隆软件科技有限公司,100-499人,民营,全职,大专,2019-05-17 15:51:40,3-5年
Java工程师（广州）,6K-8K,"全勤奖,餐补,节日福利,定期体检,带薪年假",https://jobs.zhaopin.com/CC468977613J00092462510.htm,广州,北京时医康科技发展有限公司,100-499人,民营,全职,大专,2019-05-17 16:08:39,3-5年
java高级工程师,10K-20K,"五险一金,年底双薪,绩效奖金,加班补助,交通补助",https://jobs.zhaopin.com/144633543250332.htm,北京,北京天景隆软件科技有限公司,100-499人,民营,全职,大专,2019-05-17 15:51:38,3-5年
JAVA中级,8K-16K,,https://jobs.zhaopin.com/144633543250223.htm,北京,北京天景隆软件科技有限公司,100-499人,民营,全职,中专,2019-05-17 15:50:34,1-3年
java高级工程师,9K-18K,"五险一金,年底双薪,绩效奖金,加班补助,交通补助",https://jobs.zhaopin.com/144633543250299.htm,北京,北京天景隆软件科技有限公司,100-499人,民营,全职,大专,2019-05-17 15:50:32,3-5年
java软件工程师,4K-8K,"绩效奖金,全勤奖,创业公司,五险一金,项目奖金",https://jobs.zhaopin.com/CC507360080J00377827701.htm,成都,新疆仨点点网络科技有限公司,20-99人,民营,全职,大专,2019-05-17 00:52:02,不限
java高级工程师,5K-10K,"五险一金,年底双薪,带薪年假,定期体检,每年多次调薪",https://jobs.zhaopin.com/614555420250009.htm,烟台,烟台市锐易电子技术有限公司,20-99人,股份制企业,全职,本科,2019-05-17 00:52:27,1-3年
java中高级工程师-酒仙桥,9K-18K,"无试用期,五险一金,周末双休,节日福利",https://jobs.zhaopin.com/CC144633543J00083068312.htm,北京,北京天景隆软件科技有限公司,100-499人,民营,全职,大专,2019-05-17 15:50:33,3-5年
java高级开发工程师-宣武门1,14K-28K,"无试用期,五险一金,周末双休,节日福利",https://jobs.zhaopin.com/CC144633543J00138782812.htm,北京,北京天景隆软件科技有限公司,100-499人,民营,全职,大专,2019-05-17 15:50:09,5-10年
java开发工程师,3K-5K,"加班补助,全勤奖,员工旅游,节日福利,项目奖金",https://jobs.zhaopin.com/CZ236277780J00107653015.htm,邯郸,河北微领网络科技有限公司,20人以下,其它,全职,大专,2019-05-17 00:50:39,1-3年
java开发工程师,10K-15K,"五险一金,餐补,弹性工作,带薪年假",https://jobs.zhaopin.com/CC273169213J00127001011.htm,北京,北京中兴正远科技有限公司,100-499人,民营,全职,本科,2019-05-17 15:42:48,3-5年
JAVA工程师,5K-8K,"五险一金,绩效奖金,年终分红,全勤奖,带薪年假",https://jobs.zhaopin.com/593468321250098.htm,孝感,湖北兵者智能科技有限公司,20-99人,民营,全职,硕士,2019-05-17 15:20:45,3-5年
Java中级工程师,15K-20K,"周末双休,五险一金,年底双薪,包住",https://jobs.zhaopin.com/CZ237663180J00054718011.htm,天津,北京融胜科技有限公司,20-99人,民营,全职,本科,2019-05-17 16:00:30,3-5年
Java工程师（ZJ-T-20180314-005W）,13K-15K,"节日福利,五险一金,绩效奖金,餐补,通讯补助",https://jobs.zhaopin.com/000058765256688.htm,天津,太极计算机股份有限公司,1000-9999人,国企,全职,本科,2019-05-17 00:51:50,5-10年
java项目经理,6K-10K,"绩效奖金,交通补助,通讯补助,补充医疗保险,高温补贴",https://jobs.zhaopin.com/CC202340735J00134553115.htm,济南,山东光辉金融设备有限公司,100-499人,民营,全职,大专,2019-05-17 00:50:35,3-5年
JAVA EE高级软件开发工程师,8K-16K,"五险一金,带薪年假,节日福利,周末双休",https://jobs.zhaopin.com/CC266762682J00276894205.htm,南京,深圳市中科鼎创科技股份有限公司,100-499人,民营,全职,本科,2019-05-17 15:39:22,5-10年
Java开发工程师（长沙）,6K-12K,"五险一金,绩效奖金,加班补助,餐补,带薪年假",https://jobs.zhaopin.com/183703322250165.htm,长沙,北京华宏信达科技股份有限公司,20-99人,民营,全职,本科,2019-05-17 00:52:58,不限
java项目经理,19K-24K,"节日福利,五险一金,通讯补助,带薪年假,定期体检",https://jobs.zhaopin.com/CC120989669J00133720214.htm,北京,北京爱特泰克技术股份公司,20-99人,上市公司,全职,大专,2019-05-17 15:44:42,5-10年
中级Java开发工程师,8.5K-10K,"五险一金,年底双薪,绩效奖金,加班补助,餐补",https://jobs.zhaopin.com/CZ818339480J00340757705.htm,广州,广州麟克软件有限公司,100-499人,民营,全职,本科,2019-05-17 15:09:11,3-5年
java软件工程师,10K-15K,"五险一金,绩效奖金,交通补助,餐补,定期体检",https://jobs.zhaopin.com/CC120196196J00128887112.htm,北京,北京致远互联软件股份有限公司,1000-9999人,股份制企业,全职,本科,2019-05-17 15:31:33,3-5年
java工程师,4K-6K,"14薪,周末双休,住房补贴,五险一金,节日福利",https://jobs.zhaopin.com/CC810159860J00131285503.htm,长沙,湖南仪峰安安网络科技股份有限公司,20-99人,合资,全职,大专,2019-05-17 00:50:50,1-3年
java开发工程师,4K-8K,"五险一金,交通补助,餐补,定期体检,节日福利",https://jobs.zhaopin.com/CZ330855010J00142685410.htm,石家庄,北京启元和信科技有限公司,20-99人,民营,全职,大专,2019-05-17 16:01:58,1-3年
程序员（java/c/c++/php/ios/安卓）实习生,4K-6K,"五险一金,绩效奖金,全勤奖,包住,带薪年假",https://jobs.zhaopin.com/484105437250663.htm,成都,四川格睿泰思信息科技有限公司,100-499人,股份制企业,全职,大专,2019-05-17 15:38:16,不限
高级java工程师,5K-10K,"创业公司,每年多次调薪,五险一金,弹性工作,交通补助",https://jobs.zhaopin.com/CZ414067280J00015586218.htm,郑州,河南云煤网网络科技有限责任公司,20-99人,股份制企业,全职,大专,2019-05-17 16:05:21,3-5年
java后台研发工程师,6K-12K,"五险一金,绩效奖金,加班补助,餐补,包住",https://jobs.zhaopin.com/CC431894085J00136680115.htm,青岛,青岛民航空管实业发展有限公司,100-499人,国企,全职,本科,2019-05-17 16:06:34,1-3年
对日Java软件工程师,7K-10K,"五险一金,周末双休,节日福利,带薪年假,加班补助",https://jobs.zhaopin.com/CC510125334J00112671706.htm,上海,上海儒悦软件技术有限公司,20-99人,民营,全职,大专,2019-05-17 00:52:59,1-3年
